EntryTime,Side,EntryPrice,ExitTime,ExitPrice,Reason,Exit_SL_Value,PnL_Points,PnL_INR
2025-01-01 11:35:00+05:30,SELL_PE,23699.15,2025-01-01 11:55:00+05:30,23686.15,SL Hit,23686.15,13.0,975.0
2025-01-01 12:30:00+05:30,BUY_CE,23762.0,2025-01-01 12:55:00+05:30,23736.04,Initial SL Hit,23736.04,-25.96,-1947.0
2025-01-01 13:10:00+05:30,SELL_PE,23727.05,2025-01-01 13:40:00+05:30,23747.53,Initial SL Hit,23747.53,-20.48,-1536.0
2025-01-01 13:55:00+05:30,BUY_CE,23785.4,2025-01-01 14:10:00+05:30,23812.8,SL Hit,23812.8,27.4,2055.0
2025-01-01 14:40:00+05:30,SELL_PE,23767.5,2025-01-01 14:45:00+05:30,23754.5,SL Hit,23754.5,13.0,975.0
2025-01-01 14:50:00+05:30,SELL_PE,23746.8,2025-01-01 15:00:00+05:30,23733.8,SL Hit,23733.8,13.0,975.0
2025-01-01 15:05:00+05:30,SELL_PE,23732.65,2025-01-01 15:20:00+05:30,23752.03,Initial SL Hit,23752.03,-19.38,-1453.5
2025-01-02 09:30:00+05:30,BUY_CE,23784.25,2025-01-02 09:45:00+05:30,23832.05,SL Hit,23832.05,47.8,3585.0
2025-01-02 10:00:00+05:30,BUY_CE,23837.35,2025-01-02 10:05:00+05:30,23850.35,SL Hit,23850.35,13.0,975.0
2025-01-02 10:20:00+05:30,BUY_CE,23877.85,2025-01-02 10:35:00+05:30,23890.85,SL Hit,23890.85,13.0,975.0
2025-01-02 10:50:00+05:30,BUY_CE,23920.65,2025-01-02 10:55:00+05:30,23933.65,SL Hit,23933.65,13.0,975.0
2025-01-02 12:30:00+05:30,BUY_CE,24046.75,2025-01-02 12:30:00+05:30,24059.75,SL Hit,24059.75,13.0,975.0
2025-01-02 12:35:00+05:30,BUY_CE,24052.1,2025-01-02 12:40:00+05:30,24065.1,SL Hit,24065.1,13.0,975.0
2025-01-02 13:20:00+05:30,BUY_CE,24117.7,2025-01-02 13:50:00+05:30,24141.9,SL Hit,24141.9,24.2,1815.0
2025-01-03 09:30:00+05:30,SELL_PE,24105.2,2025-01-03 10:00:00+05:30,24061.5,SL Hit,24061.5,43.7,3277.5
2025-01-03 10:35:00+05:30,SELL_PE,24010.2,2025-01-03 11:10:00+05:30,24043.56,Initial SL Hit,24043.56,-33.36,-2502.0
2025-01-03 11:15:00+05:30,BUY_CE,24076.15,2025-01-03 11:25:00+05:30,24126.9,SL Hit,24126.9,50.75,3806.25
2025-01-03 11:40:00+05:30,BUY_CE,24128.15,2025-01-03 12:05:00+05:30,24098.01,Initial SL Hit,24098.01,-30.14,-2260.5
2025-01-03 12:20:00+05:30,SELL_PE,24071.75,2025-01-03 12:30:00+05:30,24058.75,SL Hit,24058.75,13.0,975.0
2025-01-03 12:35:00+05:30,SELL_PE,24066.4,2025-01-03 13:00:00+05:30,24091.09,Initial SL Hit,24091.09,-24.69,-1851.75
2025-01-03 13:05:00+05:30,BUY_CE,24107.4,2025-01-03 13:40:00+05:30,24082.58,Initial SL Hit,24082.58,-24.82,-1861.5
2025-01-03 13:45:00+05:30,SELL_PE,24073.95,2025-01-03 14:10:00+05:30,24031.2,SL Hit,24031.2,42.75,3206.25
2025-01-03 15:00:00+05:30,SELL_PE,24006.85,2025-01-03 15:05:00+05:30,23993.85,SL Hit,23993.85,13.0,975.0
2025-01-03 15:10:00+05:30,SELL_PE,24008.05,2025-01-03 15:15:00+05:30,23995.05,SL Hit,23995.05,13.0,975.0
2025-01-06 09:40:00+05:30,SELL_PE,23948.35,2025-01-06 09:45:00+05:30,23935.35,SL Hit,23935.35,13.0,975.0
2025-01-06 09:50:00+05:30,SELL_PE,23928.9,2025-01-06 10:00:00+05:30,23972.91,Initial SL Hit,23972.91,-44.01,-3300.75
2025-01-06 10:10:00+05:30,BUY_CE,24025.7,2025-01-06 10:15:00+05:30,24038.7,SL Hit,24038.7,13.0,975.0
2025-01-06 10:30:00+05:30,SELL_PE,23938.6,2025-01-06 11:15:00+05:30,23737.44,SL Hit,23737.44,201.16,15087.0
2025-01-06 11:45:00+05:30,SELL_PE,23640.9,2025-01-06 12:00:00+05:30,23614.34,SL Hit,23614.34,26.56,1992.0
2025-01-06 12:35:00+05:30,BUY_CE,23747.8,2025-01-06 12:40:00+05:30,23760.8,SL Hit,23760.8,13.0,975.0
2025-01-06 12:45:00+05:30,BUY_CE,23751.9,2025-01-06 13:00:00+05:30,23764.9,SL Hit,23764.9,13.0,975.0
2025-01-06 13:30:00+05:30,SELL_PE,23643.55,2025-01-06 13:30:00+05:30,23630.55,SL Hit,23630.55,13.0,975.0
2025-01-06 13:45:00+05:30,SELL_PE,23633.75,2025-01-06 13:55:00+05:30,23614.2,SL Hit,23614.2,19.55,1466.25
2025-01-06 14:35:00+05:30,SELL_PE,23565.2,2025-01-06 14:45:00+05:30,23599.71,Initial SL Hit,23599.71,-34.51,-2588.25
2025-01-06 14:55:00+05:30,BUY_CE,23643.05,2025-01-06 15:10:00+05:30,23609.38,Initial SL Hit,23609.38,-33.67,-2525.25
2025-01-07 09:30:00+05:30,BUY_CE,23775.95,2025-01-07 09:40:00+05:30,23788.95,SL Hit,23788.95,13.0,975.0
2025-01-07 10:00:00+05:30,SELL_PE,23650.2,2025-01-07 10:10:00+05:30,23700.15,Initial SL Hit,23700.15,-49.95,-3746.25
2025-01-07 10:15:00+05:30,BUY_CE,23737.6,2025-01-07 10:15:00+05:30,23750.6,SL Hit,23750.6,13.0,975.0
2025-01-07 10:20:00+05:30,BUY_CE,23727.2,2025-01-07 10:20:00+05:30,23740.2,SL Hit,23740.2,13.0,975.0
2025-01-07 10:25:00+05:30,BUY_CE,23758.85,2025-01-07 10:50:00+05:30,23710.7,Initial SL Hit,23710.7,-48.15,-3611.25
2025-01-07 11:30:00+05:30,BUY_CE,23760.35,2025-01-07 12:00:00+05:30,23734.4,Initial SL Hit,23734.4,-25.95,-1946.25
2025-01-07 12:05:00+05:30,SELL_PE,23731.35,2025-01-07 12:10:00+05:30,23718.35,SL Hit,23718.35,13.0,975.0
2025-01-07 12:15:00+05:30,SELL_PE,23718.0,2025-01-07 12:50:00+05:30,23737.06,Initial SL Hit,23737.06,-19.06,-1429.5
2025-01-07 13:00:00+05:30,SELL_PE,23722.35,2025-01-07 13:30:00+05:30,23739.5,Initial SL Hit,23739.5,-17.15,-1286.25
2025-01-07 13:35:00+05:30,BUY_CE,23742.95,2025-01-07 13:35:00+05:30,23755.95,SL Hit,23755.95,13.0,975.0
2025-01-07 13:45:00+05:30,SELL_PE,23719.55,2025-01-07 14:00:00+05:30,23696.9,SL Hit,23696.9,22.65,1698.75
2025-01-07 14:30:00+05:30,SELL_PE,23710.35,2025-01-07 14:45:00+05:30,23697.35,SL Hit,23697.35,13.0,975.0
2025-01-07 15:00:00+05:30,BUY_CE,23714.45,2025-01-07 15:00:00+05:30,23727.45,SL Hit,23727.45,13.0,975.0
2025-01-08 09:30:00+05:30,SELL_PE,23629.05,2025-01-08 09:35:00+05:30,23655.99,Initial SL Hit,23655.99,-26.94,-2020.5
2025-01-08 10:25:00+05:30,SELL_PE,23607.65,2025-01-08 10:25:00+05:30,23594.65,SL Hit,23594.65,13.0,975.0
2025-01-08 10:30:00+05:30,SELL_PE,23600.15,2025-01-08 10:45:00+05:30,23564.98,SL Hit,23564.98,35.17,2637.75
2025-01-08 12:10:00+05:30,SELL_PE,23526.75,2025-01-08 12:20:00+05:30,23550.0,Initial SL Hit,23550.0,-23.25,-1743.75
2025-01-08 12:30:00+05:30,SELL_PE,23510.15,2025-01-08 12:40:00+05:30,23533.07,Initial SL Hit,23533.07,-22.92,-1719.0
2025-01-08 13:20:00+05:30,BUY_CE,23564.1,2025-01-08 13:25:00+05:30,23577.1,SL Hit,23577.1,13.0,975.0
2025-01-08 13:30:00+05:30,BUY_CE,23584.6,2025-01-08 14:00:00+05:30,23662.25,SL Hit,23662.25,77.65,5823.75
2025-01-08 14:10:00+05:30,BUY_CE,23696.5,2025-01-08 14:25:00+05:30,23717.45,SL Hit,23717.45,20.95,1571.25
2025-01-09 09:30:00+05:30,SELL_PE,23608.55,2025-01-09 10:10:00+05:30,23638.05,Initial SL Hit,23638.05,-29.5,-2212.5
2025-01-09 10:45:00+05:30,SELL_PE,23554.4,2025-01-09 10:50:00+05:30,23541.4,SL Hit,23541.4,13.0,975.0
2025-01-09 10:55:00+05:30,SELL_PE,23544.15,2025-01-09 11:20:00+05:30,23570.66,Initial SL Hit,23570.66,-26.51,-1988.25
2025-01-09 12:15:00+05:30,BUY_CE,23606.55,2025-01-09 12:20:00+05:30,23587.0,Initial SL Hit,23587.0,-19.55,-1466.25
2025-01-09 12:55:00+05:30,SELL_PE,23536.75,2025-01-09 13:55:00+05:30,23523.75,SL Hit,23523.75,13.0,975.0
2025-01-09 14:05:00+05:30,BUY_CE,23541.8,2025-01-09 14:30:00+05:30,23526.33,Initial SL Hit,23526.33,-15.47,-1160.25
2025-01-10 09:30:00+05:30,SELL_PE,23458.6,2025-01-10 09:40:00+05:30,23445.6,SL Hit,23445.6,13.0,975.0
2025-01-10 09:45:00+05:30,SELL_PE,23419.3,2025-01-10 10:05:00+05:30,23366.75,SL Hit,23366.75,52.55,3941.25
2025-01-10 10:45:00+05:30,BUY_CE,23454.3,2025-01-10 10:50:00+05:30,23467.3,SL Hit,23467.3,13.0,975.0
2025-01-10 10:55:00+05:30,BUY_CE,23460.45,2025-01-10 11:20:00+05:30,23579.94,SL Hit,23579.94,119.49,8961.75
2025-01-10 12:05:00+05:30,SELL_PE,23504.45,2025-01-10 12:10:00+05:30,23491.45,SL Hit,23491.45,13.0,975.0
2025-01-10 12:25:00+05:30,SELL_PE,23510.45,2025-01-10 12:30:00+05:30,23497.45,SL Hit,23497.45,13.0,975.0
2025-01-10 12:35:00+05:30,SELL_PE,23505.5,2025-01-10 12:45:00+05:30,23540.11,Initial SL Hit,23540.11,-34.61,-2595.75
2025-01-10 13:00:00+05:30,SELL_PE,23515.6,2025-01-10 13:30:00+05:30,23497.45,SL Hit,23497.45,18.15,1361.25
2025-01-10 13:35:00+05:30,SELL_PE,23497.7,2025-01-10 14:25:00+05:30,23425.9,SL Hit,23425.9,71.8,5385.0
2025-01-13 09:30:00+05:30,SELL_PE,23243.65,2025-01-13 09:30:00+05:30,23230.65,SL Hit,23230.65,13.0,975.0
2025-01-13 09:35:00+05:30,SELL_PE,23219.75,2025-01-13 09:50:00+05:30,23206.75,SL Hit,23206.75,13.0,975.0
2025-01-13 10:25:00+05:30,BUY_CE,23319.35,2025-01-13 10:35:00+05:30,23332.35,SL Hit,23332.35,13.0,975.0
2025-01-13 11:30:00+05:30,SELL_PE,23240.2,2025-01-13 11:30:00+05:30,23227.2,SL Hit,23227.2,13.0,975.0
2025-01-13 11:35:00+05:30,SELL_PE,23216.15,2025-01-13 12:20:00+05:30,23200.45,SL Hit,23200.45,15.7,1177.5
2025-01-13 13:05:00+05:30,SELL_PE,23185.85,2025-01-13 13:10:00+05:30,23172.85,SL Hit,23172.85,13.0,975.0
2025-01-13 13:15:00+05:30,SELL_PE,23167.4,2025-01-13 13:35:00+05:30,23154.4,SL Hit,23154.4,13.0,975.0
2025-01-13 13:40:00+05:30,SELL_PE,23154.95,2025-01-13 13:50:00+05:30,23130.7,SL Hit,23130.7,24.25,1818.75
2025-01-13 13:55:00+05:30,SELL_PE,23114.1,2025-01-13 14:40:00+05:30,23057.95,SL Hit,23057.95,56.15,4211.25
2025-01-14 10:15:00+05:30,SELL_PE,23138.2,2025-01-14 10:35:00+05:30,23174.2,Initial SL Hit,23174.2,-36.0,-2700.0
2025-01-14 10:40:00+05:30,BUY_CE,23185.5,2025-01-14 11:15:00+05:30,23254.95,SL Hit,23254.95,69.45,5208.75
2025-01-14 11:40:00+05:30,SELL_PE,23198.55,2025-01-14 11:50:00+05:30,23185.55,SL Hit,23185.55,13.0,975.0
2025-01-14 11:55:00+05:30,SELL_PE,23196.3,2025-01-14 12:00:00+05:30,23183.3,SL Hit,23183.3,13.0,975.0
2025-01-14 12:05:00+05:30,SELL_PE,23184.1,2025-01-14 12:15:00+05:30,23171.1,SL Hit,23171.1,13.0,975.0
2025-01-14 12:20:00+05:30,SELL_PE,23162.8,2025-01-14 12:40:00+05:30,23181.18,Initial SL Hit,23181.18,-18.38,-1378.5
2025-01-14 13:00:00+05:30,SELL_PE,23151.15,2025-01-14 14:10:00+05:30,23168.7,Initial SL Hit,23168.7,-17.55,-1316.25
2025-01-14 15:00:00+05:30,SELL_PE,23158.75,2025-01-14 15:05:00+05:30,23173.94,Initial SL Hit,23173.94,-15.19,-1139.25
2025-01-14 15:10:00+05:30,BUY_CE,23173.25,2025-01-14 15:25:00+05:30,23206.85,EOD Exit,23213.05,33.6,2520.0
2025-01-15 09:55:00+05:30,BUY_CE,23217.2,2025-01-15 10:25:00+05:30,23235.7,SL Hit,23235.7,18.5,1387.5
2025-01-15 10:40:00+05:30,BUY_CE,23268.25,2025-01-15 10:55:00+05:30,23283.65,SL Hit,23283.65,15.4,1155.0
2025-01-15 11:30:00+05:30,SELL_PE,23213.75,2025-01-15 11:55:00+05:30,23234.82,Initial SL Hit,23234.82,-21.07,-1580.25
2025-01-15 12:15:00+05:30,SELL_PE,23211.3,2025-01-15 12:30:00+05:30,23227.74,Initial SL Hit,23227.74,-16.44,-1233.0
2025-01-15 12:45:00+05:30,BUY_CE,23255.35,2025-01-15 13:00:00+05:30,23239.54,Initial SL Hit,23239.54,-15.81,-1185.75
2025-01-15 13:10:00+05:30,SELL_PE,23212.35,2025-01-15 13:35:00+05:30,23163.45,SL Hit,23163.45,48.9,3667.5
2025-01-15 14:40:00+05:30,BUY_CE,23211.9,2025-01-15 15:00:00+05:30,23224.9,SL Hit,23224.9,13.0,975.0
2025-01-15 15:05:00+05:30,BUY_CE,23221.4,2025-01-15 15:25:00+05:30,23228.1,EOD Exit,23201.36,6.7,502.5
2025-01-16 09:30:00+05:30,BUY_CE,23348.25,2025-01-16 09:45:00+05:30,23317.98,Initial SL Hit,23317.98,-30.27,-2270.25
2025-01-16 10:50:00+05:30,SELL_PE,23287.0,2025-01-16 11:40:00+05:30,23303.96,Initial SL Hit,23303.96,-16.96,-1272.0
2025-01-17 09:40:00+05:30,SELL_PE,23193.8,2025-01-17 09:40:00+05:30,23180.8,SL Hit,23180.8,13.0,975.0
2025-01-17 10:25:00+05:30,BUY_CE,23263.65,2025-01-17 10:35:00+05:30,23233.5,Initial SL Hit,23233.5,-30.15,-2261.25
2025-01-17 10:45:00+05:30,SELL_PE,23147.2,2025-01-17 11:05:00+05:30,23110.35,SL Hit,23110.35,36.85,2763.75
2025-01-17 12:00:00+05:30,BUY_CE,23192.25,2025-01-17 12:00:00+05:30,23205.25,SL Hit,23205.25,13.0,975.0
2025-01-17 12:05:00+05:30,BUY_CE,23203.95,2025-01-17 12:20:00+05:30,23247.35,SL Hit,23247.35,43.4,3255.0
2025-01-17 13:15:00+05:30,SELL_PE,23197.5,2025-01-17 13:30:00+05:30,23178.65,SL Hit,23178.65,18.85,1413.75
2025-01-17 14:20:00+05:30,BUY_CE,23206.05,2025-01-17 14:25:00+05:30,23219.05,SL Hit,23219.05,13.0,975.0
2025-01-17 14:30:00+05:30,BUY_CE,23216.15,2025-01-17 14:35:00+05:30,23229.15,SL Hit,23229.15,13.0,975.0
2025-01-17 14:40:00+05:30,BUY_CE,23231.85,2025-01-17 15:00:00+05:30,23212.59,Initial SL Hit,23212.59,-19.26,-1444.5
2025-01-17 15:10:00+05:30,SELL_PE,23196.65,2025-01-17 15:25:00+05:30,23203.1,EOD Exit,23216.59,-6.45,-483.75
2025-01-20 09:30:00+05:30,SELL_PE,23186.7,2025-01-20 09:40:00+05:30,23173.7,SL Hit,23173.7,13.0,975.0
2025-01-20 09:55:00+05:30,BUY_CE,23226.65,2025-01-20 10:45:00+05:30,23262.05,SL Hit,23262.05,35.4,2655.0
2025-01-20 11:20:00+05:30,BUY_CE,23315.85,2025-01-20 11:20:00+05:30,23328.85,SL Hit,23328.85,13.0,975.0
2025-01-20 11:25:00+05:30,BUY_CE,23330.95,2025-01-20 11:45:00+05:30,23364.45,SL Hit,23364.45,33.5,2512.5
2025-01-20 13:35:00+05:30,SELL_PE,23338.5,2025-01-20 14:10:00+05:30,23358.88,Initial SL Hit,23358.88,-20.38,-1528.5
2025-01-21 09:40:00+05:30,SELL_PE,23340.1,2025-01-21 09:45:00+05:30,23327.1,SL Hit,23327.1,13.0,975.0
2025-01-21 09:50:00+05:30,SELL_PE,23344.45,2025-01-21 10:30:00+05:30,23140.92,SL Hit,23140.92,203.53,15264.75
2025-01-21 11:45:00+05:30,BUY_CE,23370.95,2025-01-21 11:45:00+05:30,23383.95,SL Hit,23383.95,13.0,975.0
2025-01-21 11:50:00+05:30,BUY_CE,23381.5,2025-01-21 11:50:00+05:30,23394.5,SL Hit,23394.5,13.0,975.0
2025-01-21 11:55:00+05:30,BUY_CE,23381.8,2025-01-21 11:55:00+05:30,23394.8,SL Hit,23394.8,13.0,975.0
2025-01-21 12:00:00+05:30,BUY_CE,23367.85,2025-01-21 12:00:00+05:30,23380.85,SL Hit,23380.85,13.0,975.0
2025-01-21 12:20:00+05:30,SELL_PE,23127.15,2025-01-21 12:25:00+05:30,23114.15,SL Hit,23114.15,13.0,975.0
2025-01-21 12:30:00+05:30,SELL_PE,23144.8,2025-01-21 12:30:00+05:30,23131.8,SL Hit,23131.8,13.0,975.0
2025-01-21 12:35:00+05:30,SELL_PE,23142.15,2025-01-21 12:35:00+05:30,23129.15,SL Hit,23129.15,13.0,975.0
2025-01-21 13:00:00+05:30,BUY_CE,23276.05,2025-01-21 13:00:00+05:30,23289.05,SL Hit,23289.05,13.0,975.0
2025-01-21 13:05:00+05:30,BUY_CE,23246.9,2025-01-21 13:05:00+05:30,23259.9,SL Hit,23259.9,13.0,975.0
2025-01-21 13:10:00+05:30,BUY_CE,23256.3,2025-01-21 13:15:00+05:30,23200.24,Initial SL Hit,23200.24,-56.06,-4204.5
2025-01-21 13:30:00+05:30,BUY_CE,23243.85,2025-01-21 13:30:00+05:30,23256.85,SL Hit,23256.85,13.0,975.0
2025-01-21 14:10:00+05:30,SELL_PE,23196.85,2025-01-21 14:25:00+05:30,23155.6,SL Hit,23155.6,41.25,3093.75
2025-01-21 14:30:00+05:30,SELL_PE,23101.7,2025-01-21 14:45:00+05:30,22991.02,SL Hit,22991.02,110.68,8301.0
2025-01-22 09:30:00+05:30,BUY_CE,23100.95,2025-01-22 09:40:00+05:30,23113.95,SL Hit,23113.95,13.0,975.0
2025-01-22 10:30:00+05:30,BUY_CE,23109.75,2025-01-22 10:35:00+05:30,23080.39,Initial SL Hit,23080.39,-29.36,-2202.0
2025-01-22 10:45:00+05:30,BUY_CE,23122.0,2025-01-22 10:45:00+05:30,23135.0,SL Hit,23135.0,13.0,975.0
2025-01-22 11:10:00+05:30,SELL_PE,23064.95,2025-01-22 11:35:00+05:30,23044.55,SL Hit,23044.55,20.4,1530.0
2025-01-22 11:40:00+05:30,SELL_PE,23044.15,2025-01-22 12:00:00+05:30,23031.15,SL Hit,23031.15,13.0,975.0
2025-01-22 12:05:00+05:30,SELL_PE,23017.45,2025-01-22 12:15:00+05:30,23038.9,Initial SL Hit,23038.9,-21.45,-1608.75
2025-01-22 12:25:00+05:30,SELL_PE,23013.4,2025-01-22 12:25:00+05:30,23000.4,SL Hit,23000.4,13.0,975.0
2025-01-22 13:10:00+05:30,BUY_CE,23043.05,2025-01-22 13:20:00+05:30,23018.57,Initial SL Hit,23018.57,-24.48,-1836.0
2025-01-22 14:10:00+05:30,BUY_CE,23065.55,2025-01-22 14:10:00+05:30,23078.55,SL Hit,23078.55,13.0,975.0
2025-01-22 14:15:00+05:30,BUY_CE,23090.95,2025-01-22 14:30:00+05:30,23116.3,SL Hit,23116.3,25.35,1901.25
2025-01-23 09:40:00+05:30,BUY_CE,23197.95,2025-01-23 09:50:00+05:30,23210.95,SL Hit,23210.95,13.0,975.0
2025-01-23 09:55:00+05:30,BUY_CE,23203.3,2025-01-23 09:55:00+05:30,23216.3,SL Hit,23216.3,13.0,975.0
2025-01-23 10:00:00+05:30,BUY_CE,23215.1,2025-01-23 10:10:00+05:30,23228.1,SL Hit,23228.1,13.0,975.0
2025-01-23 11:45:00+05:30,SELL_PE,23202.75,2025-01-23 12:05:00+05:30,23217.99,Initial SL Hit,23217.99,-15.24,-1143.0
2025-01-23 12:25:00+05:30,BUY_CE,23252.05,2025-01-23 12:30:00+05:30,23265.05,SL Hit,23265.05,13.0,975.0
2025-01-23 12:35:00+05:30,BUY_CE,23258.05,2025-01-23 12:50:00+05:30,23242.07,Initial SL Hit,23242.07,-15.98,-1198.5
2025-01-23 14:50:00+05:30,SELL_PE,23206.65,2025-01-23 15:25:00+05:30,23216.3,EOD Exit,23222.57,-9.65,-723.75
2025-01-24 09:50:00+05:30,SELL_PE,23158.25,2025-01-24 10:05:00+05:30,23138.09,SL Hit,23138.09,20.16,1512.0
2025-01-24 10:35:00+05:30,BUY_CE,23217.0,2025-01-24 11:15:00+05:30,23279.2,SL Hit,23279.2,62.2,4665.0
2025-01-24 11:45:00+05:30,BUY_CE,23333.85,2025-01-24 12:05:00+05:30,23310.0,Initial SL Hit,23310.0,-23.85,-1788.75
2025-01-24 12:30:00+05:30,SELL_PE,23273.25,2025-01-24 12:50:00+05:30,23205.8,SL Hit,23205.8,67.45,5058.75
2025-01-24 13:05:00+05:30,SELL_PE,23179.55,2025-01-24 13:10:00+05:30,23205.02,Initial SL Hit,23205.02,-25.47,-1910.25
2025-01-24 14:10:00+05:30,SELL_PE,23142.25,2025-01-24 14:15:00+05:30,23129.25,SL Hit,23129.25,13.0,975.0
2025-01-24 14:20:00+05:30,SELL_PE,23129.8,2025-01-24 14:50:00+05:30,23063.85,SL Hit,23063.85,65.95,4946.25
2025-01-27 10:20:00+05:30,SELL_PE,22904.7,2025-01-27 10:40:00+05:30,22836.99,SL Hit,22836.99,67.71,5078.25
2025-01-27 11:55:00+05:30,BUY_CE,22906.5,2025-01-27 12:05:00+05:30,22929.95,SL Hit,22929.95,23.45,1758.75
2025-01-27 12:25:00+05:30,BUY_CE,22936.25,2025-01-27 12:35:00+05:30,22908.57,Initial SL Hit,22908.57,-27.68,-2076.0
2025-01-27 12:50:00+05:30,SELL_PE,22857.65,2025-01-27 13:25:00+05:30,22844.65,SL Hit,22844.65,13.0,975.0
2025-01-27 13:50:00+05:30,SELL_PE,22843.4,2025-01-27 14:05:00+05:30,22830.4,SL Hit,22830.4,13.0,975.0
2025-01-27 14:10:00+05:30,SELL_PE,22834.9,2025-01-27 14:50:00+05:30,22796.9,SL Hit,22796.9,38.0,2850.0
2025-01-27 15:05:00+05:30,BUY_CE,22840.85,2025-01-27 15:25:00+05:30,22817.72,Initial SL Hit,22817.72,-23.13,-1734.75
2025-01-28 11:00:00+05:30,BUY_CE,22972.7,2025-01-28 11:30:00+05:30,22985.7,SL Hit,22985.7,13.0,975.0
2025-01-28 11:40:00+05:30,BUY_CE,23007.3,2025-01-28 11:40:00+05:30,23020.3,SL Hit,23020.3,13.0,975.0
2025-01-28 11:45:00+05:30,BUY_CE,23013.4,2025-01-28 12:05:00+05:30,23026.4,SL Hit,23026.4,13.0,975.0
2025-01-28 13:15:00+05:30,BUY_CE,23069.05,2025-01-28 13:20:00+05:30,23048.73,Initial SL Hit,23048.73,-20.32,-1524.0
2025-01-28 14:25:00+05:30,BUY_CE,23116.5,2025-01-28 14:40:00+05:30,23129.5,SL Hit,23129.5,13.0,975.0
2025-01-28 14:50:00+05:30,SELL_PE,22970.35,2025-01-28 15:05:00+05:30,22936.95,SL Hit,22936.95,33.4,2505.0
2025-01-29 09:30:00+05:30,BUY_CE,23031.25,2025-01-29 09:40:00+05:30,23044.25,SL Hit,23044.25,13.0,975.0
2025-01-29 09:45:00+05:30,BUY_CE,23039.7,2025-01-29 10:10:00+05:30,23070.8,SL Hit,23070.8,31.1,2332.5
2025-01-29 10:25:00+05:30,BUY_CE,23095.25,2025-01-29 11:00:00+05:30,23115.85,SL Hit,23115.85,20.6,1545.0
2025-01-29 11:20:00+05:30,SELL_PE,22995.65,2025-01-29 11:25:00+05:30,23026.28,Initial SL Hit,23026.28,-30.63,-2297.25
2025-01-29 11:45:00+05:30,BUY_CE,23125.35,2025-01-29 12:20:00+05:30,23157.6,SL Hit,23157.6,32.25,2418.75
2025-01-29 13:10:00+05:30,SELL_PE,23112.8,2025-01-29 13:20:00+05:30,23137.02,Initial SL Hit,23137.02,-24.22,-1816.5
2025-01-29 13:30:00+05:30,BUY_CE,23148.85,2025-01-29 13:30:00+05:30,23161.85,SL Hit,23161.85,13.0,975.0
2025-01-29 13:35:00+05:30,BUY_CE,23158.95,2025-01-29 14:15:00+05:30,23171.95,SL Hit,23171.95,13.0,975.0
2025-01-29 14:25:00+05:30,SELL_PE,23142.7,2025-01-29 14:25:00+05:30,23129.7,SL Hit,23129.7,13.0,975.0
2025-01-29 14:30:00+05:30,SELL_PE,23124.4,2025-01-29 15:05:00+05:30,23148.52,Initial SL Hit,23148.52,-24.12,-1809.0
2025-01-29 15:15:00+05:30,BUY_CE,23161.7,2025-01-29 15:25:00+05:30,23176.2,EOD Exit,23174.7,14.5,1087.5
2025-01-30 09:35:00+05:30,BUY_CE,23205.5,2025-01-30 09:45:00+05:30,23218.5,SL Hit,23218.5,13.0,975.0
2025-01-30 09:50:00+05:30,BUY_CE,23222.3,2025-01-30 10:15:00+05:30,23290.9,SL Hit,23290.9,68.6,5145.0
2025-01-30 10:25:00+05:30,BUY_CE,23300.5,2025-01-30 10:50:00+05:30,23271.88,Initial SL Hit,23271.88,-28.62,-2146.5
2025-01-30 11:00:00+05:30,SELL_PE,23226.25,2025-01-30 11:05:00+05:30,23251.42,Initial SL Hit,23251.42,-25.17,-1887.75
2025-01-30 11:30:00+05:30,SELL_PE,23243.45,2025-01-30 11:35:00+05:30,23230.45,SL Hit,23230.45,13.0,975.0
2025-01-30 11:40:00+05:30,SELL_PE,23244.85,2025-01-30 11:45:00+05:30,23269.94,Initial SL Hit,23269.94,-25.09,-1881.75
2025-01-30 12:45:00+05:30,SELL_PE,23261.2,2025-01-30 13:35:00+05:30,23228.25,SL Hit,23228.25,32.95,2471.25
2025-01-30 13:50:00+05:30,SELL_PE,23192.9,2025-01-30 13:55:00+05:30,23179.9,SL Hit,23179.9,13.0,975.0
2025-01-30 14:10:00+05:30,SELL_PE,23167.6,2025-01-30 14:35:00+05:30,23153.25,SL Hit,23153.25,14.35,1076.25
2025-01-30 15:00:00+05:30,BUY_CE,23225.15,2025-01-30 15:25:00+05:30,23297.95,EOD Exit,23312.05,72.8,5460.0
2025-01-31 12:45:00+05:30,BUY_CE,23468.7,2025-01-31 12:55:00+05:30,23481.7,SL Hit,23481.7,13.0,975.0
2025-01-31 13:10:00+05:30,BUY_CE,23500.1,2025-01-31 13:20:00+05:30,23513.1,SL Hit,23513.1,13.0,975.0
2025-01-31 13:25:00+05:30,BUY_CE,23522.5,2025-01-31 13:45:00+05:30,23504.06,Initial SL Hit,23504.06,-18.44,-1383.0
2025-01-31 14:00:00+05:30,SELL_PE,23473.45,2025-01-31 14:10:00+05:30,23444.8,SL Hit,23444.8,28.65,2148.75
2025-01-31 14:15:00+05:30,SELL_PE,23436.9,2025-01-31 14:35:00+05:30,23458.08,Initial SL Hit,23458.08,-21.18,-1588.5
2025-01-31 14:55:00+05:30,BUY_CE,23494.15,2025-01-31 15:25:00+05:30,23533.85,EOD Exit,23536.8,39.7,2977.5
